Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundance: F2: Sample,,,Found in Sample: [S2] F2: Sample,# Protein Groups,Modifications
FALSE,High,Master Protein,Q86UP2,Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1,0,18.686,2,2,2,2,1357,156.2,5.64,4.73,2,0,,,,High,1,
FALSE,Low,Master Protein,Q9UHV8,Galactoside-binding soluble lectin 13 OS=Homo sapiens OX=9606 GN=LGALS13 PE=1 SV=1,0.201,0.537,5,1,1,1,139,16.1,5.74,0,1,0,7053927.5,,,Medium,1,
FALSE,Medium,Master Protein,P50748,Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1,0.019,1.945,0,1,1,1,2209,250.6,5.97,1.79,1,0,2932379,,,High,1,
FALSE,Medium,Master Protein,Q92736,Ryanodine receptor 2 OS=Homo sapiens OX=9606 GN=RYR2 PE=1 SV=3,0.043,1.295,0,1,1,1,4967,564.2,6.07,0,1,0,,,,High,1,
FALSE,High,Master Protein,P45974,Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2,0,14.274,2,1,1,1,858,95.7,5.03,3.92,1,0,,,,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,Q8N3R9,MAGUK p55 subfamily member 5 OS=Homo sapiens OX=9606 GN=MPP5 PE=1 SV=3,0.103,0.967,1,1,1,1,675,77.2,6.14,2.31,1,0,503114.7188,,,High,1,
FALSE,Medium,Master Protein,O15355,Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1,0.02,1.903,3,1,1,1,546,59.2,4.36,0,1,0,,,,High,1,
FALSE,Medium,Master Protein,Q6VN20,Ran-binding protein 10 OS=Homo sapiens OX=9606 GN=RANBP10 PE=1 SV=1,0.043,1.286,2,1,1,1,620,67.2,6.77,0,1,0,7493262,,,High,1,
FALSE,Low,Master Protein,P49711,Transcriptional repressor CTCF OS=Homo sapiens OX=9606 GN=CTCF PE=1 SV=1,0.097,0.993,1,1,1,1,727,82.7,6.96,0,1,0,,,,High,1,
FALSE,Low,Master Protein,Q13188,Serine/threonine-protein kinase 3 OS=Homo sapiens OX=9606 GN=STK3 PE=1 SV=2,0.181,0.613,4,1,1,1,491,56.3,5.24,1.66,1,0,20864310,,,High,1,Phospho [T125; T130]
FALSE,High,Master Protein,Q86YP4,Transcriptional repressor p66-alpha OS=Homo sapiens OX=9606 GN=GATAD2A PE=1 SV=1,0,6.085,2,1,1,1,633,68,9.94,0,1,0,,,,High,1,
FALSE,High,Master Protein,Q9BQA1,Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1,0,6.051,7,1,1,1,342,36.7,5.17,2.37,1,0,,,,High,1,
FALSE,Low,Master Protein,Q5T3I0,G patch domain-containing protein 4 OS=Homo sapiens OX=9606 GN=GPATCH4 PE=1 SV=2,0.19,0.575,2,1,1,1,446,50.4,9.63,0,1,0,26006932,,,High,1,
FALSE,Low,Master Protein,Q9H0H9,Putative cytochrome P450 family member 4F30 OS=Homo sapiens OX=9606 GN=CYP4F30P PE=5 SV=1,0.139,0.766,14,1,1,1,118,12.4,9.26,0,1,0,,,,High,1,
FALSE,Low,Master Protein,Q8N841,Tubulin polyglutamylase TTLL6 OS=Homo sapiens OX=9606 GN=TTLL6 PE=1 SV=2,0.151,0.696,2,1,1,1,843,96.3,8.82,0,1,0,,,,High,1,Phospho [T688]
FALSE,Low,Master Protein,Q15131,Cyclin-dependent kinase 10 OS=Homo sapiens OX=9606 GN=CDK10 PE=1 SV=1,0.185,0.601,3,1,1,1,360,41,8.84,1.92,1,0,32664334,,,High,1,
FALSE,Low,Master Protein,Q96Q35,Flagellum-associated coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FLACC1 PE=1 SV=2,0.191,0.571,4,1,1,1,445,52.4,6.71,1.63,1,0,,,,High,1,
FALSE,Low,Master Protein,P63279,SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1,0.15,0.701,6,1,1,1,158,18,8.66,0,1,0,,,,High,1,
FALSE,High,Master Protein,Q96JN8,Neuralized-like protein 4 OS=Homo sapiens OX=9606 GN=NEURL4 PE=1 SV=2,0,7.447,1,1,1,1,1562,166.8,5.86,0,1,0,,,,High,1,
FALSE,Low,Master Protein,Q8N6T0,Type 2 DNA topoisomerase 6 subunit B-like OS=Homo sapiens OX=9606 GN=TOP6BL PE=1 SV=3,0.216,0.496,3,1,1,1,577,64,6.67,0,1,0,,,,Medium,1,
FALSE,Medium,Master Protein,Q9BVK6,Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,0.019,1.952,3,1,1,1,235,27.3,8.02,1.97,1,0,,,,High,1,
FALSE,Low,Master Protein,Q15843,NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1,0.226,0.483,17,1,1,1,81,9.1,8.43,0,1,0,,,,Medium,1,
FALSE,High,Master Protein,A0A0B4J2A2,Peptidyl-prolyl cis-trans isomerase A-like 4C OS=Homo sapiens OX=9606 GN=PPIAL4C PE=2 SV=1,0,6.313,9,1,1,1,164,18.1,9.22,2.12,1,0,,,,High,1,
FALSE,Low,Master Protein,Q8N0V5,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase OS=Homo sapiens OX=9606 GN=GCNT2 PE=1 SV=1",0.204,0.528,2,1,1,1,402,45.8,7.18,0,1,0,,,,Medium,1,
FALSE,Low,Master Protein,Q6ZVC0,Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 1 OS=Homo sapiens OX=9606 GN=NYAP1 PE=2 SV=1,0.086,1.062,3,1,1,1,841,87.9,9.66,2.06,1,0,,,,High,1,
FALSE,Medium,Master Protein,Q8NE09,Regulator of G-protein signaling 22 OS=Homo sapiens OX=9606 GN=RGS22 PE=1 SV=3,0.044,1.278,1,1,1,1,1264,147.1,7.9,0,1,0,2456025.75,,,High,1,Phospho [S195; S200; T202]
FALSE,High,Master Protein,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2,0,14.649,6,1,1,1,254,28.8,7.18,3.7,1,0,,,,High,1,
FALSE,Low,Master Protein,Q8IWE5,Pleckstrin homology domain-containing family M member 2 OS=Homo sapiens OX=9606 GN=PLEKHM2 PE=1 SV=2,0.192,0.565,2,1,1,1,1019,112.7,4.93,0,1,0,,,,Medium,1,
FALSE,Low,Master Protein,Q9ULI1,NACHT and WD repeat domain-containing protein 2 OS=Homo sapiens OX=9606 GN=NWD2 PE=2 SV=3,0.123,0.829,0,1,1,1,1742,197.3,6.24,0,1,0,,,,High,1,
FALSE,Medium,Master Protein,Q96CS3,FAS-associated factor 2 OS=Homo sapiens OX=9606 GN=FAF2 PE=1 SV=2,0.029,1.598,3,1,1,1,445,52.6,5.62,0,1,0,634750.6875,,,High,1,
FALSE,High,Master Protein,P14174,Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,0.001,3.958,8,1,1,1,115,12.5,7.88,2,1,0,,,,High,1,
FALSE,Low,Master Protein,Q8NFV4,Protein ABHD11 OS=Homo sapiens OX=9606 GN=ABHD11 PE=1 SV=1,0.227,0.479,3,1,1,1,315,34.7,9.48,0,1,0,,,,Medium,1,
FALSE,Low,Master Protein,Q13557,Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=3,0.157,0.685,3,1,1,1,499,56.3,7.25,0,1,0,6954546,,,High,1,
FALSE,Low,Master Protein,Q9P2D8,Protein unc-79 homolog OS=Homo sapiens OX=9606 GN=UNC79 PE=2 SV=4,0.184,0.611,1,1,1,1,2635,295.1,6.32,1.78,1,0,114893144,,,High,1,
FALSE,High,Master Protein,P00390,"Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2",0,7.74,3,1,1,1,522,56.2,8.5,2.04,1,0,,,,High,1,
FALSE,High,Master Protein,Q15836,Vesicle-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=VAMP3 PE=1 SV=3,0,7.706,24,1,1,1,100,11.3,8.79,4.14,1,0,,,,High,1,
FALSE,Low,Master Protein,Q9Y493,Zonadhesin OS=Homo sapiens OX=9606 GN=ZAN PE=2 SV=5,0.186,0.601,1,1,1,1,2812,305.4,6.1,0,1,0,,,,High,1,Acetyl [K1725]
FALSE,High,Master Protein,Q15758,Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2,0,7.499,2,1,1,1,541,56.6,5.48,2.4,1,0,,,,High,1,
FALSE,High,Master Protein,P04792,Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2,0,13.723,8,1,1,1,205,22.8,6.4,4.02,1,0,,,,High,1,
FALSE,Low,Master Protein,Q9UMR7,C-type lectin domain family 4 member A OS=Homo sapiens OX=9606 GN=CLEC4A PE=1 SV=1,0.167,0.659,6,1,1,1,237,27.5,6.77,0,1,0,,,,High,1,
FALSE,Low,Master Protein,Q9H930,Nuclear body protein SP140-like protein OS=Homo sapiens OX=9606 GN=SP140L PE=1 SV=3,0.165,0.664,1,1,1,1,580,67,8.48,2.11,1,0,2793259.75,,,High,1,
FALSE,High,Master Protein,Q9Y617,Phosphoserine aminotransferase OS=Homo sapiens OX=9606 GN=PSAT1 PE=1 SV=2,0.007,2.509,3,1,1,1,370,40.4,7.66,1.89,1,0,,,,High,1,
FALSE,Medium,Master Protein,Q96KA5,Cleft lip and palate transmembrane protein 1-like protein OS=Homo sapiens OX=9606 GN=CLPTM1L PE=1 SV=1,0.036,1.416,3,1,1,1,538,62.2,8.56,0,1,0,3707399,,,High,1,Phospho [S128; T131]
FALSE,Low,Master Protein,Q6ZUX3,TOG array regulator of axonemal microtubules protein 2 OS=Homo sapiens OX=9606 GN=TOGARAM2 PE=2 SV=2,0.169,0.644,2,1,1,1,1019,111.1,9.42,0,1,0,,,,High,1,
FALSE,High,Master Protein,Q9HC35,Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3,0.009,2.233,1,1,1,1,981,108.8,6.4,0,1,0,,,,High,1,
FALSE,High,Master Protein,P34897,"Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3",0,6.183,3,1,1,1,504,56,8.53,2.11,1,0,,,,High,1,
FALSE,High,Master Protein,P33992,DNA replication licensing factor MCM5 OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=5,0.007,2.524,2,1,1,1,734,82.2,8.37,0,1,0,,,,High,1,
FALSE,High,Master Protein,Q9Y446,Plakophilin-3 OS=Homo sapiens OX=9606 GN=PKP3 PE=1 SV=1,0,4.814,2,1,1,1,797,87,9.32,2.32,1,0,,,,High,1,
FALSE,Low,Master Protein,Q9UER7,Death domain-associated protein 6 OS=Homo sapiens OX=9606 GN=DAXX PE=1 SV=2,0.169,0.637,1,1,1,1,740,81.3,4.87,1.9,1,0,6439793.5,,,High,1,
FALSE,High,Master Protein,O60716,Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1,0,7.747,2,1,1,1,968,108.1,6.23,3.48,1,0,,,,High,1,
FALSE,Medium,Master Protein,O94972,E3 ubiquitin-protein ligase TRIM37 OS=Homo sapiens OX=9606 GN=TRIM37 PE=1 SV=2,0.045,1.256,1,1,1,1,964,107.8,5.15,0,1,0,1271234.25,,,High,1,
FALSE,Low,Master Protein,O60741,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1 OS=Homo sapiens OX=9606 GN=HCN1 PE=1 SV=3,0.205,0.519,1,1,1,1,890,98.7,8.4,0,1,0,18444412,,,Medium,1,
FALSE,High,Master Protein,Q8WXF1,Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,0,4.812,3,1,1,1,523,58.7,6.67,1.76,1,0,,,,High,1,
FALSE,Medium,Master Protein,Q5HYC2,Uncharacterized protein KIAA2026 OS=Homo sapiens OX=9606 GN=KIAA2026 PE=2 SV=2,0.03,1.535,1,1,1,1,2103,227.9,9.04,0,1,0,339578.625,,,High,1,
FALSE,Low,Master Protein,Q92794,Histone acetyltransferase KAT6A OS=Homo sapiens OX=9606 GN=KAT6A PE=1 SV=2,0.189,0.582,1,1,1,1,2004,224.9,5.68,2,1,0,,,,High,1,Phospho [T46; T59]
FALSE,High,Master Protein,Q96AG4,Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,0,4.824,4,1,1,1,307,34.9,9.57,2.25,1,0,,,,High,1,
FALSE,Medium,Master Protein,Q9Y2I1,Nischarin OS=Homo sapiens OX=9606 GN=NISCH PE=1 SV=3,0.027,1.675,1,1,1,1,1504,166.5,5.14,0,1,0,,,,High,1,
FALSE,Low,Master Protein,Q15643,Thyroid receptor-interacting protein 11 OS=Homo sapiens OX=9606 GN=TRIP11 PE=1 SV=3,0.202,0.533,0,1,1,1,1979,227.4,5.26,0,1,0,,,,Medium,1,
FALSE,High,Master Protein,O14828,Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3,0,4.667,5,1,1,1,347,38.3,7.64,3.37,1,0,,,,High,1,
FALSE,Low,Master Protein,O43708,Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3,0.121,0.854,3,1,1,1,216,24.2,8.54,2.16,1,0,8188654,,,High,1,
FALSE,Low,Master Protein,Q6ZVZ8,Ankyrin repeat and SOCS box protein 18 OS=Homo sapiens OX=9606 GN=ASB18 PE=2 SV=2,0.121,0.848,3,1,1,1,466,50.8,6.96,2.09,1,0,4759244,,,High,1,
FALSE,Low,Master Protein,Q9NYU1,UDP-glucose:glycoprotein glucosyltransferase 2 OS=Homo sapiens OX=9606 GN=UGGT2 PE=1 SV=4,0.209,0.511,1,1,1,1,1516,174.6,6.89,1.67,1,0,,,,Medium,1,
FALSE,Medium,Master Protein,Q9P0K7,Ankycorbin OS=Homo sapiens OX=9606 GN=RAI14 PE=1 SV=2,0.032,1.483,2,1,1,1,980,110,6.21,0,1,0,,,,High,1,Phospho [S414; S419]
FALSE,Medium,Master Protein,Q9Y2Z0,Protein SGT1 homolog OS=Homo sapiens OX=9606 GN=SUGT1 PE=1 SV=3,0.014,2.077,4,1,1,1,365,41,5.16,0,1,0,,,,High,1,
FALSE,High,Master Protein,P62308,Small nuclear ribonucleoprotein G OS=Homo sapiens OX=9606 GN=SNRPG PE=1 SV=1,0,4.989,17,1,1,1,76,8.5,8.88,3.11,1,0,,,,High,1,
FALSE,High,Master Protein,Q96EP5,DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1,0.009,2.295,4,1,1,1,407,43.4,8.56,0,1,0,,,,High,1,
FALSE,High,Master Protein,P09234,U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1,0,11.145,11,1,1,1,159,17.4,9.67,3.6,1,0,,,,High,1,
FALSE,Low,Master Protein,Q9P225,"Dynein heavy chain 2, axonemal OS=Homo sapiens OX=9606 GN=DNAH2 PE=1 SV=3",0.201,0.537,0,1,1,1,4427,507.4,6.37,2.14,1,0,,,,Medium,1,
FALSE,Low,Master Protein,P21359,Neurofibromin OS=Homo sapiens OX=9606 GN=NF1 PE=1 SV=2,0.158,0.681,1,1,1,1,2839,319.2,7.39,2.11,1,0,,,,High,1,
FALSE,High,Master Protein,Q9NWU2,Glucose-induced degradation protein 8 homolog OS=Homo sapiens OX=9606 GN=GID8 PE=1 SV=1,0.003,2.945,8,1,1,1,228,26.7,4.97,2.41,1,0,,,,High,1,Met-loss+Acetyl [N-Term]
FALSE,Medium,Master Protein,Q07617,Sperm-associated antigen 1 OS=Homo sapiens OX=9606 GN=SPAG1 PE=1 SV=3,0.025,1.735,3,1,1,1,926,103.6,6.86,2.21,1,0,,,,High,1,
FALSE,Low,Master Protein,Q86U90,"YrdC domain-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=YRDC PE=1 SV=1",0.2,0.541,5,1,1,1,279,29.3,8.57,0,1,0,,,,Medium,1,
FALSE,High,Master Protein,Q96N67,Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4,0.007,2.427,1,1,1,1,2140,242.4,6.8,0,1,0,,,,High,1,
FALSE,Low,Master Protein,P48382,DNA-binding protein RFX5 OS=Homo sapiens OX=9606 GN=RFX5 PE=1 SV=1,0.216,0.499,1,1,1,1,616,65.3,9.29,0,1,0,6656569,,,Medium,1,
FALSE,Low,Master Protein,Q9UKF6,Cleavage and polyadenylation specificity factor subunit 3 OS=Homo sapiens OX=9606 GN=CPSF3 PE=1 SV=1,0.058,1.166,2,1,1,1,684,77.4,5.6,0,1,0,,,,High,1,
FALSE,High,Master Protein,Q5T5D7,Zinc finger protein 684 OS=Homo sapiens OX=9606 GN=ZNF684 PE=2 SV=1,0.007,2.485,2,1,1,1,378,43.9,8.82,0,1,0,,,,High,1,
FALSE,Low,Master Protein,P13861,cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2,0.195,0.561,3,1,1,1,404,45.5,5.07,0,1,0,,,,Medium,1,
FALSE,High,Master Protein,P25686,DnaJ homolog subfamily B member 2 OS=Homo sapiens OX=9606 GN=DNAJB2 PE=1 SV=3,0,7.482,4,1,1,1,324,35.6,5.95,2.63,1,0,,,,High,1,
FALSE,Low,Master Protein,Q6UXD5,Seizure 6-like protein 2 OS=Homo sapiens OX=9606 GN=SEZ6L2 PE=1 SV=2,0.115,0.877,1,1,1,1,910,97.5,4.89,0,1,0,1470197.75,,,High,1,
FALSE,High,Master Protein,P63172,Dynein light chain Tctex-type 1 OS=Homo sapiens OX=9606 GN=DYNLT1 PE=1 SV=1,0,8.674,14,1,1,1,113,12.4,5.08,2.26,1,0,,,,High,1,
FALSE,Medium,Master Protein,Q09161,Nuclear cap-binding protein subunit 1 OS=Homo sapiens OX=9606 GN=NCBP1 PE=1 SV=1,0.034,1.469,1,1,1,1,790,91.8,6.43,2.17,1,0,2564794,,,High,1,
FALSE,Low,Master Protein,Q9Y4D7,Plexin-D1 OS=Homo sapiens OX=9606 GN=PLXND1 PE=1 SV=3,0.216,0.496,0,1,1,1,1925,211.9,7.15,0,1,0,3668994,,,Medium,1,
FALSE,High,Master Protein,P31153,S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1,0,5.688,5,1,1,1,395,43.6,6.48,0,1,0,,,,High,1,
FALSE,Low,Master Protein,Q5JTH9,RRP12-like protein OS=Homo sapiens OX=9606 GN=RRP12 PE=1 SV=2,0.196,0.558,1,1,1,1,1297,143.6,8.75,0,1,0,7490354,,,Medium,1,
FALSE,Low,Master Protein,Q8WXI8,C-type lectin domain family 4 member D OS=Homo sapiens OX=9606 GN=CLEC4D PE=1 SV=2,0.201,0.537,4,1,1,1,215,24.7,7.99,0,1,0,1937364,,,Medium,1,
FALSE,High,Master Protein,P46060,Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1,0,7.265,2,1,1,1,587,63.5,4.68,2.19,1,0,,,,High,1,
FALSE,Low,Master Protein,Q6IQ23,Pleckstrin homology domain-containing family A member 7 OS=Homo sapiens OX=9606 GN=PLEKHA7 PE=1 SV=2,0.142,0.74,2,1,1,1,1121,127.1,9.35,0,1,0,1753604.5,,,High,1,Phospho [Y1035]
FALSE,Medium,Master Protein,P37198,Nuclear pore glycoprotein p62 OS=Homo sapiens OX=9606 GN=NUP62 PE=1 SV=3,0.032,1.483,4,1,1,1,522,53.2,5.31,0,1,0,,,,High,1,Phospho [T20]; Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,Q9NV06,DDB1- and CUL4-associated factor 13 OS=Homo sapiens OX=9606 GN=DCAF13 PE=1 SV=2,0.17,0.64,6,1,1,1,445,51.4,9.19,0,1,0,1118445.25,,,High,1,Acetyl [K74]
FALSE,Medium,Master Protein,Q8WW38,Zinc finger protein ZFPM2 OS=Homo sapiens OX=9606 GN=ZFPM2 PE=1 SV=3,0.044,1.275,1,1,1,1,1151,128.1,6.47,0,1,0,,,,High,1,Phospho [S532]
FALSE,High,Master Protein,Q66PJ3,ADP-ribosylation factor-like protein 6-interacting protein 4 OS=Homo sapiens OX=9606 GN=ARL6IP4 PE=1 SV=2,0,10.301,4,1,1,1,421,44.9,10.93,3.32,1,0,,,,High,1,
FALSE,High,Master Protein,O60925,Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=2,0.001,4.091,9,1,1,1,122,14.2,6.81,0,1,0,,,,High,1,
FALSE,Low,Master Protein,Q9NYM4,Probable G-protein coupled receptor 83 OS=Homo sapiens OX=9606 GN=GPR83 PE=2 SV=2,0.204,0.525,2,1,1,1,423,48.3,9.16,0,1,0,,,,Medium,1,
FALSE,Low,Master Protein,O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta OS=Homo sapiens OX=9606 GN=IKBKB PE=1 SV=1,0.138,0.761,2,1,1,1,756,86.5,5.78,1.65,1,0,1384260.75,,,High,1,
FALSE,High,Master Protein,P21926,CD9 antigen OS=Homo sapiens OX=9606 GN=CD9 PE=1 SV=4,0,5.324,11,1,1,1,228,25.4,7.15,3.17,1,0,,,,High,1,
FALSE,Low,Master Protein,Q14498,RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2,0.097,0.994,2,1,1,1,530,59.3,10.1,0,1,0,,,,High,1,
FALSE,High,Master Protein,Q92900,Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,0.001,4.161,2,1,1,1,1129,124.3,6.61,2.36,1,0,,,,High,1,
FALSE,Low,Master Protein,Q59H18,Serine/threonine-protein kinase TNNI3K OS=Homo sapiens OX=9606 GN=TNNI3K PE=1 SV=3,0.093,1.024,1,1,1,1,835,92.8,6.74,0,1,0,651227.1875,,,High,1,
FALSE,High,Master Protein,Q9Y3B2,Exosome complex component CSL4 OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=1,0,8.417,8,1,1,1,195,21.4,8.24,2.95,1,0,,,,High,1,
FALSE,Medium,Master Protein,O95405,Zinc finger FYVE domain-containing protein 9 OS=Homo sapiens OX=9606 GN=ZFYVE9 PE=1 SV=2,0.02,1.864,2,1,1,1,1425,156.3,5.01,0,1,0,1058358.25,,,High,1,
FALSE,High,Master Protein,P13807,"Glycogen [starch] synthase, muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2",0,15.2,3,1,1,1,737,83.7,6.18,5.7,1,0,,,,High,1,
FALSE,Low,Master Protein,Q8NDX1,PH and SEC7 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=PSD4 PE=1 SV=2,0.189,0.582,1,1,1,1,1056,116.2,5.48,0,1,0,35054596,,,High,1,
FALSE,High,Master Protein,P48163,NADP-dependent malic enzyme OS=Homo sapiens OX=9606 GN=ME1 PE=1 SV=1,0.001,4.227,4,1,1,1,572,64.1,6.13,0,1,0,,,,High,1,
FALSE,High,Master Protein,Q99873,Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=3,0,4.974,3,1,1,1,371,42.4,5.35,0,1,0,,,,High,1,
FALSE,Low,Master Protein,Q86VK4,Zinc finger protein 410 OS=Homo sapiens OX=9606 GN=ZNF410 PE=1 SV=2,0.168,0.651,2,1,1,1,478,52.1,6.29,0,1,0,,,,High,1,
FALSE,High,Master Protein,P49756,RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3,0,5.602,2,1,1,1,843,100.1,6.32,2.26,1,0,,,,High,1,
FALSE,High,Master Protein,Q8WU68,Splicing factor U2AF 26 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1L4 PE=1 SV=2,0,9.112,6,1,1,1,220,25.7,7.15,2.89,1,0,,,,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,P48444,Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1,0,5.842,3,1,1,1,511,57.2,6.21,2.71,1,0,,,,High,1,
FALSE,High,Master Protein,P43243,Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2,0.001,4.394,2,1,1,1,847,94.6,6.25,1.81,1,0,,,,High,1,
FALSE,Medium,Master Protein,P17612,cAMP-dependent protein kinase catalytic subunit alpha OS=Homo sapiens OX=9606 GN=PRKACA PE=1 SV=2,0.03,1.588,3,1,1,1,351,40.6,8.79,0,1,0,1071991.875,,,High,1,
FALSE,Low,Master Protein,P06727,Apolipoprotein A-IV OS=Homo sapiens OX=9606 GN=APOA4 PE=1 SV=3,0.141,0.736,3,1,1,1,396,45.4,5.38,2.46,1,0,,,,High,1,
FALSE,Low,Master Protein,Q8N4S0,Coiled-coil domain-containing protein 82 OS=Homo sapiens OX=9606 GN=CCDC82 PE=1 SV=2,0.219,0.493,3,1,1,1,544,64,5.01,0,1,0,,,,Medium,1,
FALSE,High,Master Protein,O43169,Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=3,0,15.115,23,1,1,1,150,16.7,4.97,5.57,1,0,,,,High,1,
FALSE,High,Master Protein,P62495,Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=3,0,8.771,3,1,1,1,437,49,5.71,2.4,1,0,,,,High,1,
FALSE,High,Master Protein,Q15637,Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4,0,5.21,2,1,1,1,639,68.3,8.98,2.61,1,0,,,,High,1,
FALSE,Medium,Master Protein,Q96CP7,TLC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TLCD1 PE=1 SV=1,0.042,1.324,7,1,1,1,247,28.5,9.47,0,1,0,3852332.25,,,High,1,Phospho [T18]
FALSE,Low,Master Protein,Q86Y56,"Dynein assembly factor 5, axonemal OS=Homo sapiens OX=9606 GN=DNAAF5 PE=1 SV=4",0.09,1.037,1,1,1,1,855,93.5,6.42,0,1,0,440668.0625,,,High,1,
FALSE,High,Master Protein,Q15019,Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1,0.001,4.227,4,1,1,1,361,41.5,6.6,2.14,1,0,,,,High,1,
FALSE,High,Master Protein,Q9H7D7,WD repeat-containing protein 26 OS=Homo sapiens OX=9606 GN=WDR26 PE=1 SV=3,0,11.388,3,1,1,1,661,72.1,6.16,3.88,1,0,,,,High,1,
FALSE,Medium,Master Protein,A8MYJ7,Tetratricopeptide repeat protein 34 OS=Homo sapiens OX=9606 GN=TTC34 PE=2 SV=2,0.039,1.367,1,1,1,1,566,60.9,7.33,0,1,0,1163356.375,,,High,1,
FALSE,Low,Master Protein,Q96FS4,Signal-induced proliferation-associated protein 1 OS=Homo sapiens OX=9606 GN=SIPA1 PE=1 SV=1,0.107,0.931,1,1,1,1,1042,112.1,6.6,0,1,0,,,,High,1,
